comm_code,slope_im,slope_ex,score,score_nor,positive_trade,trend_score,price_score
691090,0.0008042702608616922,0.003292423197116365,10.72,0.7503937644880484,True,0.8000000000000007,100
691110,0.00038330728734475036,9.80345718853913e-05,79.92,0.7464790216432606,False,88.8,0
691190,-1.9123505815121355e-06,-2.8656198721575746e-06,55.440000000000005,0.7468803439274311,False,61.6,0
691200,0.0007886926827076932,0.0003678680428963662,82.8,0.7462876875342586,False,92.0,0
691310,-5.7303932578717744e-05,-4.750652027542622e-07,10.08,0.7469619045079112,False,11.2,0
691390,2.1451829555326336e-05,-0.0002365974161150483,79.2,0.7465174480865656,False,88.0,0
691490,0.00023707513418201522,-0.0003123748015224681,94.24,0.7461061304925382,True,93.6,100
730630,0.0004096670371984152,0.00033026741884473795,68.4,0.7467696154197083,False,76.0,0
730719,0.00020970911850607104,0.0003216051084104424,15.759999999999994,0.7470396327945042,True,6.399999999999995,100
730729,0.00022155203087329564,-0.0001780993301250167,92.08,0.7463175740183915,True,91.2,100
730799,0.0002645816909086058,-0.00011005012293514621,91.36000000000001,0.7463528895831489,True,90.4,100
731010,0.00014139199228161087,0.0008000813680192983,3.600000000000003,0.7478114420165922,False,4.0000000000000036,0
731210,0.00014789819238992304,0.00022889924968958245,17.919999999999998,0.7469960240118857,True,8.799999999999997,100
731290,-4.92063379568613e-05,4.2089189295674455e-05,17.199999999999996,0.7470105548512337,True,7.9999999999999964,100
731511,-2.0113165922483207e-05,-1.1510595560148456e-05,20.88,0.7468938321761188,False,23.2,0
731512,0.0002560297477258986,6.588033881462089e-05,75.60000000000001,0.7466132899923874,False,84.0,0
731590,3.8720598519351846e-05,-7.158683199353393e-08,62.63999999999999,0.7468269335806236,False,69.6,0
731815,0.002644055083235012,0.0001242220880739624,89.28,0.743324897478871,False,99.2,0
731816,0.0009239136268101265,-3.4153095376830223e-06,97.12,0.7455727471249148,True,96.8,100
731819,9.544033394690986e-05,2.0579543501213335e-06,69.84,0.7467498784873363,False,77.60000000000001,0
731821,0.0001792337839661136,6.958017310181144e-06,74.88000000000001,0.7466385189770137,False,83.2,0
731822,0.0004373499790188283,1.3247512838814794e-05,83.52000000000001,0.7462830608202469,False,92.80000000000001,0
731823,6.434795534165016e-05,-2.9273506048211923e-05,70.56,0.7467495410188563,False,78.4,0
731829,0.00025654209478373057,2.9782997733112987e-05,77.03999999999999,0.7465616147240762,False,85.6,0
731990,2.38241381891918e-06,-3.0125196965652393e-06,56.16,0.7468740744342386,False,62.4,0
732010,0.0004003530537079519,0.0011420985452207447,2.8800000000000026,0.7479286772973526,False,3.200000000000003,0
732020,0.00010055165400212063,0.0004389619484181733,4.320000000000004,0.747359362026215,False,4.800000000000004,0
732090,0.00016984649231955012,-3.795053886634307e-05,76.32,0.7465883800392453,False,84.8,0
