comm_code,slope_im,slope_ex,score,score_nor,positive_trade,trend_score,price_score
490110,7.058211969283771e-05,0.0001958147129182653,16.755319148936174,0.3598397259539991,False,18.617021276595747,0
490191,9.987616902998748e-06,-2.987386503158811e-05,64.09574468085106,0.35961912741103397,True,60.1063829787234,100
490199,0.00012839313622711,0.00011996043258181126,50.69148936170213,0.35966112251407484,True,45.21276595744681,100
490210,1.2102194789912512e-05,1.4564654960368844e-05,45.42553191489361,0.3596756806213891,True,39.36170212765957,100
490290,4.893270685549176e-05,1.602840693892857e-05,62.18085106382979,0.35962842359089287,True,57.97872340425532,100
490300,2.5635721526014375e-06,-7.092318984636631e-06,51.648936170212764,0.35965948809213555,True,46.27659574468085,100
490591,-3.1806940669071055e-06,-6.598921044250305e-06,49.255319148936174,0.3596678228529308,True,43.61702127659575,100
490599,1.8244738788826422e-06,3.7391817312492666e-07,47.819148936170215,0.35967045205337383,True,42.02127659574468,100
490600,2.910955117713685e-06,7.200885077634744e-08,38.776595744680854,0.3596685968872537,False,43.08510638297872,0
490700,-5.858117954747899e-05,-1.0977515691159968e-06,32.02127659574468,0.3597491995851629,True,24.468085106382976,100
490810,-2.485856805478279e-06,-4.813786324558508e-07,35.90425531914894,0.3596750686662887,False,39.8936170212766,0
490890,5.7526833016200945e-06,-1.2412414197566127e-05,45.47872340425531,0.35964811809885494,False,50.531914893617014,0
490900,-7.703770068197651e-05,0.00016515427869647327,11.96808510638298,0.35999600697223944,False,13.297872340425531,0
491000,4.965365133770737e-07,1.6362807624851812e-05,27.287234042553195,0.3596935907805569,False,30.319148936170215,0
491110,3.20661939312272e-05,4.134092677810033e-05,41.11702127659574,0.3596847831735264,True,34.57446808510638,100
491191,1.5233919985043515e-05,2.5372117060393792e-05,30.159574468085108,0.35968593693359024,False,33.51063829787234,0
491199,3.5515093326434513e-06,1.0579737230184935e-05,43.98936170212766,0.3596817813957939,True,37.76595744680851,100
570110,1.2558179513625032e-05,-3.959880477462263e-06,54.04255319148936,0.3596503188687744,True,48.93617021276596,100
570190,-3.334487710013935e-05,-3.544822032237031e-05,48.29787234042553,0.35966957979932807,True,42.553191489361694,100
570239,1.152080980897875e-05,-2.1111325897443646e-05,61.70212765957448,0.3596287872564462,True,57.446808510638306,100
570241,,,,,True,,100
570242,0.00017373114270573332,0.000490977565626427,20.53191489361702,0.3600962946468421,True,11.702127659574469,100
570249,1.6918335044214065e-06,,,,True,,100
570292,1.0649356485616059e-05,,,,True,,100
570299,7.5231594588210175e-06,-1.6780416160632026e-05,57.393617021276604,0.35963991587034955,True,52.65957446808511,100
570310,2.66575410281156e-06,-9.051205818408239e-05,72.7127659574468,0.35954788618217354,True,69.68085106382979,100
570320,4.1596078496007206e-05,0.0001527849485463256,27.712765957446805,0.3598209607447253,True,19.680851063829785,100
570330,0.0003457759087441769,0.00022501571069935984,75.58510638297872,0.3595110306250992,True,72.87234042553192,100
570390,1.5924441708610066e-05,-1.9541540083639695e-06,55.0,0.35964850092225825,True,50.0,100
570490,0.00012316937380563509,3.266894260785934e-05,61.755319148936174,0.3595514636961858,False,68.61702127659575,0
570500,9.259196910568925e-05,0.0003342240698613124,12.4468085106383,0.35999525886296707,False,13.829787234042556,0
590190,9.648365695180709e-05,1.1459964291680858e-05,60.79787234042553,0.3595587817089033,False,67.5531914893617,0
