comm_code,slope_im,slope_ex,score,score_nor,positive_trade,trend_score,price_score
920930,-8.670652372111735e-06,2.8433213370579855e-06,27.142857142857142,0.4162550183837472,True,19.047619047619047,100
920994,-4.109919007600956e-05,-7.055913762189542e-06,18.57142857142857,0.4163429024250133,True,9.523809523809524,100
920999,6.640859191159548e-05,-3.161080403759747e-05,91.42857142857143,0.41582774216716833,True,90.47619047619048,100
930629,2.6871636314207435e-08,-1.5182569146486575e-07,60.00000000000001,0.4162094067107205,False,66.66666666666667,0
930630,-6.257962528969223e-07,1.0223404032861175e-07,40.0,0.41621294374375967,True,33.333333333333336,100
950410,2.1794543594722948e-05,-0.00028202816755705084,85.71428571428571,0.4150249287217918,False,95.23809523809523,0
950420,1.9014842801512937e-06,-3.5558076781198374e-06,72.85714285714286,0.4161888155616523,False,80.95238095238095,0
950510,-3.604158096131162e-06,,,,False,,0
950590,0.0,0.0,45.0,0.4162101037870395,False,50.0,0
950619,0.0,0.0,45.0,0.4162101037870395,False,50.0,0
950639,0.0,0.0,45.0,0.4162101037870395,False,50.0,0
950691,0.0,0.0,45.0,0.4162101037870395,False,50.0,0
950699,0.0,0.0,45.0,0.4162101037870395,False,50.0,0
950720,0.0,0.0,45.0,0.4162101037870395,False,50.0,0
961100,-9.712955501548757e-06,1.2361042353023297e-05,12.857142857142861,0.41629621174041925,False,14.28571428571429,0
961390,7.71532819819076e-06,5.333138762949093e-06,74.28571428571429,0.41620081115875424,True,71.42857142857143,100
961511,-7.235453785758431e-06,-1.4187102371703271e-06,35.71428571428571,0.4162327941889143,True,28.57142857142857,100
961519,4.208349063353064e-06,-2.736900612717353e-06,87.14285714285715,0.4161830112214219,True,85.71428571428572,100
961610,-0.00012821474996631046,9.133985642362425e-07,0.0,0.4167138168283715,False,0.0,0
961620,4.703178835818806e-06,4.943041334961408e-05,14.285714285714292,0.4163845792332044,True,4.761904761904767,100
961700,1.5869137113492903e-05,1.095049311656922e-05,68.57142857142857,0.4161909167611655,False,76.19047619047619,0
961800,-2.709280909573181e-05,-1.6941900807058198e-05,31.428571428571434,0.4162497012330228,True,23.809523809523814,100
